heure;variable;valeur
15/06/2023 17:51:00;PRMET473009;0
15/06/2023 17:51:00;PRMET473010;0
15/06/2023 17:51:00;PRMET473202;0
15/06/2023 17:51:00;PRMET473203;0
15/06/2023 17:51:00;PRMET473204;0
15/06/2023 17:51:00;PRMET473205;0
15/06/2023 17:51:00;PRMET473206;0
15/06/2023 17:51:00;PRMET474001;0
15/06/2023 17:51:00;PRMET474002;0
15/06/2023 17:51:00;PRMET474003;0
15/06/2023 17:51:00;PRMET474004;0
15/06/2023 17:51:00;PRMET474005;0
15/06/2023 17:51:00;PRMET474006;0
15/06/2023 17:51:00;PRMET474007;0
15/06/2023 17:51:00;PRMET474008;0
15/06/2023 17:51:00;PRMET474009;0
15/06/2023 17:51:00;PRMET474010;0
15/06/2023 17:51:00;PRMET474202;0
15/06/2023 17:51:00;PRMET474203;0
15/06/2023 17:51:00;PRMET474204;0
15/06/2023 17:51:00;PRMET474205;0
15/06/2023 17:51:00;PRMET474206;0
15/06/2023 17:51:00;PRMET475001;0
15/06/2023 17:51:00;PRMET475002;0
15/06/2023 17:51:00;PRMET475003;0
15/06/2023 17:51:00;PRMET475004;0
15/06/2023 17:51:00;PRMET475005;0
15/06/2023 17:51:00;PRMET475006;0
15/06/2023 17:51:00;PRMET475007;0
15/06/2023 17:51:00;PRMET475008;0
15/06/2023 17:51:00;PRMET475009;0
15/06/2023 17:51:00;PRMET475010;0
15/06/2023 17:51:00;PRMET715601_MES;0
15/06/2023 17:51:00;PRMET716804_MES;0
15/06/2023 17:51:00;PRMET716901_MES;0
15/06/2023 17:51:00;PRMET716902_MES;0
15/06/2023 17:51:00;PRMET717002_MES;0
15/06/2023 17:51:00;PRMET815801_MES;0
15/06/2023 17:51:00;PRMET815802_MES;0
15/06/2023 17:51:00;PRMET915813_MES;0
15/06/2023 17:51:00;PRMET915814_MES;0
15/06/2023 17:51:00;PRMEV100301_MES;0
15/06/2023 17:51:00;PRMEV401511_MES;0
15/06/2023 17:51:00;PRMEV402021_MES;0
15/06/2023 17:51:00;PRMEV403511_MES;0
15/06/2023 17:51:00;PRMEV404021_MES;0
15/06/2023 17:51:00;PRMEV405301;0
15/06/2023 17:51:00;PRMEV471001;0
15/06/2023 17:51:00;PRMEV472001;0
15/06/2023 17:51:00;PRMEV473001;0
15/06/2023 17:51:00;PRMEV474001;0
15/06/2023 17:51:00;PRMEV475001;0
15/06/2023 17:51:00;PRMEV815800_MES;0
15/06/2023 17:51:00;PRMEV815801_MES;0
15/06/2023 17:51:00;PRMEV815802_MES;0
15/06/2023 17:51:00;PRMEV915807_MES;0
15/06/2023 17:51:00;PRMEV915809_MES;0
15/06/2023 17:51:00;PRMEV915810_MES;0
15/06/2023 17:51:00;PRMOA408502_INT;0
15/06/2023 17:51:00;PRMOA408602_INT;0
15/06/2023 17:51:00;PRMOA408702_INT;0
15/06/2023 17:51:00;PRMOA408802_INT;0
15/06/2023 17:51:00;PRMOA408902_INT;0
15/06/2023 17:51:00;PRMOA409002_INT;0
15/06/2023 17:51:00;PRMOA409102_INT;0
15/06/2023 17:51:00;PRMOA409202_INT;0
15/06/2023 17:51:00;PRMOB405502_INT;0
15/06/2023 17:51:00;PRMOB405602_INT;0
15/06/2023 17:51:00;PRMOB405702_INT;0
15/06/2023 17:51:00;PRMOB405801_VIT;0
15/06/2023 17:51:00;PRMOB405802_INT;0
15/06/2023 17:51:00;PRMOP471201_INT;0
15/06/2023 17:51:00;PRMOP472201_INT;0
15/06/2023 17:51:00;PRMOP473201_INT;0
15/06/2023 17:51:00;PRMOP474201_INT;0
15/06/2023 17:51:00;PRMOP701202_INT;0
15/06/2023 17:51:00;PRMOP702202_INT;0
15/06/2023 17:51:00;PRMOP703202_INT;0
15/06/2023 17:51:00;PRMOP704202_INT;2
15/06/2023 17:51:00;PRMOV471201_INT;0
15/06/2023 17:51:00;PRMOV471201_VIT;0
15/06/2023 17:51:00;PRMOV471202_INT;0
15/06/2023 17:51:00;PRMOV472201_INT;0
15/06/2023 17:51:00;PRMOV472201_VIT;0
15/06/2023 17:51:00;PRMOV472202_INT;0
15/06/2023 17:51:00;PRMOV473201_INT;0
15/06/2023 17:51:00;PRMOV473201_VIT;0
15/06/2023 17:51:00;PRMOV473202_INT;0
15/06/2023 17:51:00;PRMOV474201_INT;0
15/06/2023 17:51:00;PRMOV474201_VIT;0
15/06/2023 17:51:00;PRMOV474202_INT;0
15/06/2023 17:51:00;PRMOV701101_VIT;0
15/06/2023 17:51:00;PRMOV701102_INT;0
15/06/2023 17:51:00;PRMOV702101_VIT;0
15/06/2023 17:51:00;PRMOV702102_INT;0
15/06/2023 17:51:00;PRMOV703101_VIT;0
15/06/2023 17:52:00;PRMET473005;0
15/06/2023 17:52:00;PRMET473006;0
15/06/2023 17:52:00;PRMET473007;0
15/06/2023 17:52:00;PRMET473008;0
15/06/2023 17:52:00;PRMET473009;0
15/06/2023 17:52:00;PRMET473010;0
15/06/2023 17:52:00;PRMET473202;0
15/06/2023 17:52:00;PRMET473203;0
15/06/2023 17:52:00;PRMET473204;0
15/06/2023 17:52:00;PRMET473205;0
15/06/2023 17:52:00;PRMET473206;0
15/06/2023 17:52:00;PRMET474001;0
15/06/2023 17:52:00;PRMET474002;0
15/06/2023 17:52:00;PRMET474003;0
15/06/2023 17:52:00;PRMET474004;0
15/06/2023 17:52:00;PRMET474005;0
15/06/2023 17:52:00;PRMET474006;0
15/06/2023 17:52:00;PRMET474007;0
15/06/2023 17:52:00;PRMET474008;0
15/06/2023 17:52:00;PRMET474009;0
15/06/2023 17:52:00;PRMET474010;0
15/06/2023 17:52:00;PRMET474202;0
15/06/2023 17:52:00;PRMET474203;0
15/06/2023 17:52:00;PRMET474204;0
15/06/2023 17:52:00;PRMET474205;0
15/06/2023 17:52:00;PRMET474206;0
15/06/2023 17:52:00;PRMET475001;0
15/06/2023 17:52:00;PRMET475002;0
15/06/2023 17:52:00;PRMET475003;0
15/06/2023 17:52:00;PRMET475004;0
15/06/2023 17:52:00;PRMET475005;0
15/06/2023 17:52:00;PRMET475006;0
15/06/2023 17:52:00;PRMET475007;0
15/06/2023 17:52:00;PRMET475008;0
15/06/2023 17:52:00;PRMET475009;0
15/06/2023 17:52:00;PRMET475010;0
15/06/2023 17:52:00;PRMET715601_MES;0
15/06/2023 17:52:00;PRMET716804_MES;0
15/06/2023 17:52:00;PRMET716901_MES;0
15/06/2023 17:52:00;PRMET716902_MES;0
15/06/2023 17:52:00;PRMET717002_MES;0
15/06/2023 17:52:00;PRMET815801_MES;0
15/06/2023 17:52:00;PRMET815802_MES;0
15/06/2023 17:52:00;PRMET915813_MES;0
15/06/2023 17:52:00;PRMET915814_MES;0
15/06/2023 17:52:00;PRMEV100301_MES;0
15/06/2023 17:52:00;PRMEV401511_MES;0
15/06/2023 17:52:00;PRMEV402021_MES;0
15/06/2023 17:52:00;PRMEV403511_MES;0
15/06/2023 17:52:00;PRMEV404021_MES;0
15/06/2023 17:52:00;PRMEV405301;0
15/06/2023 17:52:00;PRMEV471001;0
15/06/2023 17:52:00;PRMEV472001;0
15/06/2023 17:52:00;PRMEV473001;0
15/06/2023 17:52:00;PRMEV474001;0
15/06/2023 17:52:00;PRMEV475001;0
15/06/2023 17:52:00;PRMEV815800_MES;0
15/06/2023 17:52:00;PRMEV815801_MES;0
15/06/2023 17:52:00;PRMEV815802_MES;0
15/06/2023 17:52:00;PRMEV915807_MES;0
15/06/2023 17:52:00;PRMEV915809_MES;0
15/06/2023 17:52:00;PRMEV915810_MES;0
15/06/2023 17:52:00;PRMOA408502_INT;0
15/06/2023 17:52:00;PRMOA408602_INT;0
15/06/2023 17:52:00;PRMOA408702_INT;0
15/06/2023 17:52:00;PRMOA408802_INT;0
15/06/2023 17:52:00;PRMOA408902_INT;0
15/06/2023 17:52:00;PRMOA409002_INT;0
15/06/2023 17:52:00;PRMOA409102_INT;0
15/06/2023 17:52:00;PRMOA409202_INT;0
15/06/2023 17:52:00;PRMOB405502_INT;0
15/06/2023 17:52:00;PRMOB405602_INT;0
15/06/2023 17:52:00;PRMOB405702_INT;0
15/06/2023 17:52:00;PRMOB405801_VIT;0
15/06/2023 17:52:00;PRMOB405802_INT;0
15/06/2023 17:52:00;PRMOP471201_INT;0
15/06/2023 17:52:00;PRMOP472201_INT;0
15/06/2023 17:52:00;PRMOP473201_INT;0
15/06/2023 17:52:00;PRMOP474201_INT;0
15/06/2023 17:52:00;PRMOP701202_INT;0
15/06/2023 17:52:00;PRMOP702202_INT;0
15/06/2023 17:52:00;PRMOP703202_INT;0
15/06/2023 17:52:00;PRMOP704202_INT;2
15/06/2023 17:52:00;PRMOV471201_INT;0
15/06/2023 17:52:00;PRMOV471201_VIT;0
15/06/2023 17:52:00;PRMOV471202_INT;0
15/06/2023 17:52:00;PRMOV472201_INT;0
15/06/2023 17:52:00;PRMOV472201_VIT;0
15/06/2023 17:52:00;PRMOV472202_INT;0
15/06/2023 17:52:00;PRMOV473201_INT;0
15/06/2023 17:52:00;PRMOV473201_VIT;0
15/06/2023 17:52:00;PRMOV473202_INT;0
15/06/2023 17:52:00;PRMOV474201_INT;0
15/06/2023 17:52:00;PRMOV474201_VIT;0
15/06/2023 17:52:00;PRMOV474202_INT;0
15/06/2023 17:52:00;PRMOV701101_VIT;0
15/06/2023 17:52:00;PRMOV701102_INT;0
15/06/2023 17:52:00;PRMOV702101_VIT;0
15/06/2023 17:52:00;PRMOV702102_INT;0
15/06/2023 17:52:00;PRMOV703101_VIT;0
15/06/2023 17:53:00;PRMET473005;0
15/06/2023 17:53:00;PRMET473006;0
15/06/2023 17:53:00;PRMET473007;0
15/06/2023 17:53:00;PRMET473008;0
15/06/2023 17:53:00;PRMET473009;0
15/06/2023 17:53:00;PRMET473010;0
15/06/2023 17:53:00;PRMET473202;0
15/06/2023 17:53:00;PRMET473203;0
15/06/2023 17:53:00;PRMET473204;0
15/06/2023 17:53:00;PRMET473205;0
15/06/2023 17:53:00;PRMET473206;0
15/06/2023 17:53:00;PRMET474001;0
15/06/2023 17:53:00;PRMET474002;0
15/06/2023 17:53:00;PRMET474003;0
15/06/2023 17:53:00;PRMET474004;0
15/06/2023 17:53:00;PRMET474005;0
15/06/2023 17:53:00;PRMET474006;0
15/06/2023 17:53:00;PRMET474007;0
15/06/2023 17:53:00;PRMET474008;0
15/06/2023 17:53:00;PRMET474009;0
15/06/2023 17:53:00;PRMET474010;0
15/06/2023 17:53:00;PRMET474202;0
15/06/2023 17:53:00;PRMET474203;0
15/06/2023 17:53:00;PRMET474204;0
15/06/2023 17:53:00;PRMET474205;0
15/06/2023 17:53:00;PRMET474206;0
15/06/2023 17:53:00;PRMET475001;0
15/06/2023 17:53:00;PRMET475002;0
15/06/2023 17:53:00;PRMET475003;0
15/06/2023 17:53:00;PRMET475004;0
15/06/2023 17:53:00;PRMET475005;0
15/06/2023 17:53:00;PRMET475006;0
15/06/2023 17:53:00;PRMET475007;0
15/06/2023 17:53:00;PRMET475008;0
15/06/2023 17:53:00;PRMET475009;0
15/06/2023 17:53:00;PRMET475010;0
15/06/2023 17:53:00;PRMET715601_MES;0
15/06/2023 17:53:00;PRMET716804_MES;0
15/06/2023 17:53:00;PRMET716901_MES;0
15/06/2023 17:53:00;PRMET716902_MES;0
15/06/2023 17:53:00;PRMET717002_MES;0
15/06/2023 17:53:00;PRMET815801_MES;0
15/06/2023 17:53:00;PRMET815802_MES;0
15/06/2023 17:53:00;PRMET915813_MES;0
15/06/2023 17:53:00;PRMET915814_MES;0
15/06/2023 17:53:00;PRMEV100301_MES;0
15/06/2023 17:53:00;PRMEV401511_MES;0
15/06/2023 17:53:00;PRMEV402021_MES;0
15/06/2023 17:53:00;PRMEV403511_MES;0
15/06/2023 17:53:00;PRMEV404021_MES;0
15/06/2023 17:53:00;PRMEV405301;0
15/06/2023 17:53:00;PRMEV471001;0
15/06/2023 17:53:00;PRMEV472001;0
15/06/2023 17:53:00;PRMEV473001;0
15/06/2023 17:53:00;PRMEV474001;0
15/06/2023 17:53:00;PRMEV475001;0
15/06/2023 17:53:00;PRMEV815800_MES;0
15/06/2023 17:53:00;PRMEV815801_MES;0
15/06/2023 17:53:00;PRMEV815802_MES;0
15/06/2023 17:53:00;PRMEV915807_MES;0
15/06/2023 17:53:00;PRMEV915809_MES;0
15/06/2023 17:53:00;PRMEV915810_MES;0
15/06/2023 17:53:00;PRMOA408502_INT;0
15/06/2023 17:53:00;PRMOA408602_INT;0
15/06/2023 17:53:00;PRMOA408702_INT;0
15/06/2023 17:53:00;PRMOA408802_INT;0
15/06/2023 17:53:00;PRMOA408902_INT;0
15/06/2023 17:53:00;PRMOA409002_INT;0
15/06/2023 17:53:00;PRMOA409102_INT;0
15/06/2023 17:53:00;PRMOA409202_INT;0
15/06/2023 17:53:00;PRMOB405502_INT;0
15/06/2023 17:53:00;PRMOB405602_INT;0
15/06/2023 17:53:00;PRMOB405702_INT;0
15/06/2023 17:53:00;PRMOB405801_VIT;0
15/06/2023 17:53:00;PRMOB405802_INT;0
15/06/2023 17:53:00;PRMOP471201_INT;0
15/06/2023 17:53:00;PRMOP472201_INT;0
15/06/2023 17:53:00;PRMOP473201_INT;0
15/06/2023 17:53:00;PRMOP474201_INT;0
15/06/2023 17:53:00;PRMOP701202_INT;0
15/06/2023 17:53:00;PRMOP702202_INT;0
15/06/2023 17:53:00;PRMOP703202_INT;0
15/06/2023 17:53:00;PRMOP704202_INT;2
15/06/2023 17:53:00;PRMOV471201_INT;0
15/06/2023 17:53:00;PRMOV471201_VIT;0
15/06/2023 17:53:00;PRMOV471202_INT;0
15/06/2023 17:53:00;PRMOV472201_INT;0
15/06/2023 17:53:00;PRMOV472201_VIT;0
15/06/2023 17:53:00;PRMOV472202_INT;0
15/06/2023 17:53:00;PRMOV473201_INT;0
15/06/2023 17:53:00;PRMOV473201_VIT;0
15/06/2023 17:53:00;PRMOV473202_INT;0
15/06/2023 17:53:00;PRMOV474201_INT;0
15/06/2023 17:53:00;PRMOV474201_VIT;0
15/06/2023 17:53:00;PRMOV474202_INT;0
15/06/2023 17:53:00;PRMOV701101_VIT;0
15/06/2023 17:53:00;PRMOV701102_INT;0
15/06/2023 17:53:00;PRMOV702101_VIT;0
15/06/2023 17:53:00;PRMOV702102_INT;0
15/06/2023 17:53:00;PRMOV703101_VIT;0
15/06/2023 17:54:00;PRMET473005;0
15/06/2023 17:54:00;PRMET473006;0
15/06/2023 17:54:00;PRMET473007;0
15/06/2023 17:54:00;PRMET473008;0
15/06/2023 17:54:00;PRMET473009;0
15/06/2023 17:54:00;PRMET473010;0
15/06/2023 17:54:00;PRMET473202;0
15/06/2023 17:54:00;PRMET473203;0
15/06/2023 17:54:00;PRMET473204;0
15/06/2023 17:54:00;PRMET473205;0
15/06/2023 17:54:00;PRMET473206;0
15/06/2023 17:54:00;PRMET474001;0
15/06/2023 17:54:00;PRMET474002;0
15/06/2023 17:54:00;PRMET474003;0
15/06/2023 17:54:00;PRMET474004;0
15/06/2023 17:54:00;PRMET474005;0
15/06/2023 17:54:00;PRMET474006;0
15/06/2023 17:54:00;PRMET474007;0
15/06/2023 17:54:00;PRMET474008;0
15/06/2023 17:54:00;PRMET474009;0
15/06/2023 17:54:00;PRMET474010;0
15/06/2023 17:54:00;PRMET474202;0
15/06/2023 17:54:00;PRMET474203;0
15/06/2023 17:54:00;PRMET474204;0
15/06/2023 17:54:00;PRMET474205;0
15/06/2023 17:54:00;PRMET474206;0
15/06/2023 17:54:00;PRMET475001;0
15/06/2023 17:54:00;PRMET475002;0
15/06/2023 17:54:00;PRMET475003;0
15/06/2023 17:54:00;PRMET475004;0
15/06/2023 17:54:00;PRMET475005;0
15/06/2023 17:54:00;PRMET475006;0
15/06/2023 17:54:00;PRMET475007;0
15/06/2023 17:54:00;PRMET475008;0
15/06/2023 17:54:00;PRMET475009;0
15/06/2023 17:54:00;PRMET475010;0
15/06/2023 17:54:00;PRMET715601_MES;0
15/06/2023 17:54:00;PRMET716804_MES;0
15/06/2023 17:54:00;PRMET716901_MES;0
15/06/2023 17:54:00;PRMET716902_MES;0
15/06/2023 17:54:00;PRMET717002_MES;0
15/06/2023 17:54:00;PRMET815801_MES;0
15/06/2023 17:54:00;PRMET815802_MES;0
15/06/2023 17:54:00;PRMET915813_MES;0
15/06/2023 17:54:00;PRMET915814_MES;0
15/06/2023 17:54:00;PRMEV100301_MES;0
15/06/2023 17:54:00;PRMEV401511_MES;0
15/06/2023 17:54:00;PRMEV402021_MES;0
15/06/2023 17:54:00;PRMEV403511_MES;0
15/06/2023 17:54:00;PRMEV404021_MES;0
15/06/2023 17:54:00;PRMEV405301;0
15/06/2023 17:54:00;PRMEV471001;0
15/06/2023 17:54:00;PRMEV472001;0
15/06/2023 17:54:00;PRMEV473001;0
15/06/2023 17:54:00;PRMEV474001;0
15/06/2023 17:54:00;PRMEV475001;0
15/06/2023 17:54:00;PRMEV815800_MES;0
15/06/2023 17:54:00;PRMEV815801_MES;0
15/06/2023 17:54:00;PRMEV815802_MES;0
15/06/2023 17:54:00;PRMEV915807_MES;0
15/06/2023 17:54:00;PRMEV915809_MES;0
15/06/2023 17:54:00;PRMEV915810_MES;0
15/06/2023 17:54:00;PRMOA408502_INT;0
15/06/2023 17:54:00;PRMOA408602_INT;0
15/06/2023 17:54:00;PRMOA408702_INT;0
15/06/2023 17:54:00;PRMOA408802_INT;0
15/06/2023 17:54:00;PRMOA408902_INT;0
15/06/2023 17:54:00;PRMOA409002_INT;0
15/06/2023 17:54:00;PRMOA409102_INT;0
15/06/2023 17:54:00;PRMOA409202_INT;0
15/06/2023 17:54:00;PRMOB405502_INT;0
15/06/2023 17:54:00;PRMOB405602_INT;0
15/06/2023 17:54:00;PRMOB405702_INT;0
15/06/2023 17:54:00;PRMOB405801_VIT;0
15/06/2023 17:54:00;PRMOB405802_INT;0
15/06/2023 17:54:00;PRMOP471201_INT;0
15/06/2023 17:54:00;PRMOP472201_INT;0
15/06/2023 17:54:00;PRMOP473201_INT;0
15/06/2023 17:54:00;PRMOP474201_INT;0
15/06/2023 17:54:00;PRMOP701202_INT;0
15/06/2023 17:54:00;PRMOP702202_INT;0
15/06/2023 17:54:00;PRMOP703202_INT;0
15/06/2023 17:54:00;PRMOP704202_INT;2
15/06/2023 17:54:00;PRMOV471201_INT;0
15/06/2023 17:54:00;PRMOV471201_VIT;0
15/06/2023 17:54:00;PRMOV471202_INT;0
15/06/2023 17:54:00;PRMOV472201_INT;0
15/06/2023 17:54:00;PRMOV472201_VIT;0
15/06/2023 17:54:00;PRMOV472202_INT;0
15/06/2023 17:54:00;PRMOV473201_INT;0
15/06/2023 17:54:00;PRMOV473201_VIT;0
15/06/2023 17:54:00;PRMOV473202_INT;0
15/06/2023 17:54:00;PRMOV474201_INT;0
15/06/2023 17:54:00;PRMOV474201_VIT;0
15/06/2023 17:54:00;PRMOV474202_INT;0
15/06/2023 17:54:00;PRMOV701101_VIT;0
15/06/2023 17:54:00;PRMOV701102_INT;0
15/06/2023 17:54:00;PRMOV702101_VIT;0
15/06/2023 17:54:00;PRMOV702102_INT;0
15/06/2023 17:54:00;PRMOV703101_VIT;0
15/06/2023 17:50:00;PLMED470001_MES;0
15/06/2023 17:50:00;PRDPM701001_EDEF;0
15/06/2023 17:50:00;PRDPM703001_EDEF;0
15/06/2023 17:50:00;PRMED471001_MES;0
15/06/2023 17:50:00;PRMED475001_MES;0
15/06/2023 17:50:00;PRMED701001_MES;0
15/06/2023 17:50:00;PRMED705001_MES;0
15/06/2023 17:50:00;PRMEDAIR061_MES;0
15/06/2023 17:50:00;PRMEDAIR081_MES;0
15/06/2023 17:50:00;PRMEP_AIR_USINE_MES;0
15/06/2023 17:50:00;PRMOI815801_CPTH;0
15/06/2023 17:50:00;PRMOI915801_CPTH;0
15/06/2023 17:50:00;PRMOV703102_INT;0
15/06/2023 17:50:00;PRMOV704101_VIT;0
15/06/2023 17:50:00;PRMOV704102_INT;1
15/06/2023 17:50:00;PRMOX408501_ETA;0
15/06/2023 17:50:00;PRMOX408601_ETA;0
15/06/2023 17:50:00;PRMOX408701_ETA;0
15/06/2023 17:50:00;PRMOX408801_ETA;0
15/06/2023 17:50:00;PRMOX408901_ETA;0
15/06/2023 17:50:00;PRMOX409001_ETA;0
15/06/2023 17:50:00;PRMOX409101_ETA;0
15/06/2023 17:50:00;PRMOX409201_ETA;0
15/06/2023 17:50:00;PRREG4058_MES;0
15/06/2023 17:50:00;PRREG4070_MES;0
15/06/2023 17:50:00;PRREG4083_MES;0
15/06/2023 17:50:00;PRREG4085_MES;0
15/06/2023 17:50:00;PRREG4086_MES;0
15/06/2023 17:50:00;PRREG4087_MES;0
15/06/2023 17:50:00;PRREG4088_MES;0
15/06/2023 17:50:00;PRREG4089_MES;0
15/06/2023 17:50:00;PRREG4090_MES;0
15/06/2023 17:50:00;PRREG4091_MES;0
15/06/2023 17:50:00;PRREG4092_MES;0
15/06/2023 17:50:00;PRREG4092_SOR;0
15/06/2023 17:50:00;PRREG4700_MES;0
15/06/2023 17:50:00;PRREG4800_MES;0
15/06/2023 17:50:00;PRREG7050_MES;0
15/06/2023 17:50:00;PRREG7050_SOR;0
15/06/2023 17:50:00;PRTPA401010_ANIM;0
15/06/2023 17:50:00;PRTPA401020_ANIM;0
15/06/2023 17:50:00;PRTPA403000_ANIM;0
15/06/2023 17:50:00;PRTPA405501_ETA;0
15/06/2023 17:50:00;PRTPA405601_ETA;0
15/06/2023 17:50:00;PRTPA405701_ETA;0
15/06/2023 17:50:00;PRTPA405801_ETA;0
15/06/2023 17:50:00;SG_CHOIX_CELLULE_1;0
15/06/2023 17:50:00;SG_CHOIX_CELLULE_2;0
15/06/2023 17:50:00;SG_PRODUIT_G1;0
15/06/2023 17:50:00;SG_PRODUIT_G10;0
15/06/2023 17:50:00;SG_PRODUIT_G11;0
15/06/2023 17:50:00;SG_PRODUIT_G12;0
15/06/2023 17:50:00;SG_PRODUIT_G13;0
15/06/2023 17:50:00;SG_PRODUIT_G14;0
15/06/2023 17:50:00;SG_PRODUIT_G15;0
15/06/2023 17:50:00;SG_PRODUIT_G16;0
15/06/2023 17:50:00;SG_PRODUIT_G2;0
15/06/2023 17:50:00;SG_PRODUIT_G3;0
15/06/2023 17:50:00;SG_PRODUIT_G4;0
15/06/2023 17:50:00;SG_PRODUIT_G5;0
15/06/2023 17:50:00;SG_PRODUIT_G6;0
15/06/2023 17:50:00;SG_PRODUIT_G7;0
15/06/2023 17:50:00;SG_PRODUIT_G8;0
15/06/2023 17:50:00;SG_PRODUIT_G9;0
15/06/2023 17:50:00;SG_PRODUIT_PREPA;0
15/06/2023 17:50:00;SGMED0TI101_MES;0
15/06/2023 17:50:00;SGMED0TI201_MES;0
15/06/2023 17:50:00;SGMEN000101_MES;0
15/06/2023 17:50:00;SGMEN000201_MES;0
15/06/2023 17:50:00;SGMEN000301_MES;0
15/06/2023 17:50:00;SGMEN000401_MES;0
15/06/2023 17:50:00;SGMEN000501_MES;0
15/06/2023 17:50:00;SGMEN000601_MES;0
15/06/2023 17:50:00;SGMEN000701_MES;0
15/06/2023 17:50:00;SGMEN000801_MES;0
15/06/2023 17:50:00;SGMEN000901_MES;0
15/06/2023 17:50:00;SGMEN001001_MES;0
15/06/2023 17:50:00;SGMEN001101_MES;0
15/06/2023 17:50:00;SGMEN001201_MES;0
15/06/2023 17:50:00;SGMEN001301_MES;0
15/06/2023 17:50:00;SGMEN001401_MES;0
15/06/2023 17:50:00;SGMEN001501_MES;0
15/06/2023 17:50:00;SGMEN001601_MES;0
15/06/2023 17:50:00;SGMPO000122_MES;0
15/06/2023 17:50:00;SGMPO000222_MES;0
15/06/2023 17:50:00;SGMPO000322_MES;0
15/06/2023 17:50:00;SGMPO000422_MES;0
15/06/2023 17:50:00;SGMPO000522_MES;0
15/06/2023 17:50:00;SGMPO000622_MES;0
15/06/2023 17:50:00;SGMPO000722_MES;0
15/06/2023 17:50:00;SGMPO000822_MES;0
15/06/2023 17:50:00;SGMPO000922_MES;0
15/06/2023 17:50:00;SGMPO001022_MES;0
15/06/2023 17:50:00;SGMPO001122_MES;0
15/06/2023 17:50:00;SGMPO001222_MES;0
15/06/2023 17:50:00;SGMPO001322_MES;0
15/06/2023 17:50:00;SGMPO001422_MES;0
15/06/2023 17:50:00;SGMPO001522_MES;0
15/06/2023 17:50:00;SGMPO001622_MES;0
15/06/2023 17:50:00;SGREG_SOUTIRAGE_MES;0
15/06/2023 17:51:00;PLMED470001_MES;0
15/06/2023 17:51:00;PRDPM701001_EDEF;0
15/06/2023 17:51:00;PRDPM703001_EDEF;0
15/06/2023 17:51:00;PRMED471001_MES;0
15/06/2023 17:51:00;PRMED475001_MES;0
15/06/2023 17:51:00;PRMED701001_MES;0
15/06/2023 17:51:00;PRMED705001_MES;0
15/06/2023 17:51:00;PRMEDAIR061_MES;0
15/06/2023 17:51:00;PRMEDAIR081_MES;0
15/06/2023 17:51:00;PRMEP_AIR_USINE_MES;0
15/06/2023 17:51:00;PRMOI815801_CPTH;0
15/06/2023 17:51:00;PRMOI915801_CPTH;0
15/06/2023 17:51:00;PRMOV703102_INT;0
15/06/2023 17:51:00;PRMOV704101_VIT;0
15/06/2023 17:51:00;PRMOV704102_INT;1
15/06/2023 17:51:00;PRMOX408501_ETA;0
15/06/2023 17:51:00;PRMOX408601_ETA;0
15/06/2023 17:51:00;PRMOX408701_ETA;0
15/06/2023 17:51:00;PRMOX408801_ETA;0
15/06/2023 17:51:00;PRMOX408901_ETA;0
15/06/2023 17:51:00;PRMOX409001_ETA;0
15/06/2023 17:51:00;PRMOX409101_ETA;0
15/06/2023 17:51:00;PRMOX409201_ETA;0
15/06/2023 17:51:00;PRREG4058_MES;0
15/06/2023 17:51:00;PRREG4070_MES;0
15/06/2023 17:51:00;PRREG4083_MES;0
15/06/2023 17:51:00;PRREG4085_MES;0
15/06/2023 17:51:00;PRREG4086_MES;0
15/06/2023 17:51:00;PRREG4087_MES;0
15/06/2023 17:51:00;PRREG4088_MES;0
15/06/2023 17:51:00;PRREG4089_MES;0
15/06/2023 17:51:00;PRREG4090_MES;0
15/06/2023 17:51:00;PRREG4091_MES;0
15/06/2023 17:51:00;PRREG4092_MES;0
15/06/2023 17:51:00;PRREG4092_SOR;0
15/06/2023 17:51:00;PRREG4700_MES;0
15/06/2023 17:51:00;PRREG4800_MES;0
15/06/2023 17:51:00;PRREG7050_MES;0
15/06/2023 17:51:00;PRREG7050_SOR;0
15/06/2023 17:51:00;PRTPA401010_ANIM;0
15/06/2023 17:51:00;PRTPA401020_ANIM;0
15/06/2023 17:51:00;PRTPA403000_ANIM;0
15/06/2023 17:51:00;PRTPA405501_ETA;0
15/06/2023 17:51:00;PRTPA405601_ETA;0
15/06/2023 17:51:00;PRTPA405701_ETA;0
15/06/2023 17:51:00;PRTPA405801_ETA;0
15/06/2023 17:51:00;SG_CHOIX_CELLULE_1;0
15/06/2023 17:51:00;SG_CHOIX_CELLULE_2;0
15/06/2023 17:51:00;SG_PRODUIT_G1;0
15/06/2023 17:51:00;SG_PRODUIT_G10;0
15/06/2023 17:51:00;SG_PRODUIT_G11;0
15/06/2023 17:51:00;SG_PRODUIT_G12;0
15/06/2023 17:51:00;SG_PRODUIT_G13;0
15/06/2023 17:51:00;SG_PRODUIT_G14;0
15/06/2023 17:51:00;SG_PRODUIT_G15;0
15/06/2023 17:51:00;SG_PRODUIT_G16;0
15/06/2023 17:51:00;SG_PRODUIT_G2;0
15/06/2023 17:51:00;SG_PRODUIT_G3;0
15/06/2023 17:51:00;SG_PRODUIT_G4;0
15/06/2023 17:51:00;SG_PRODUIT_G5;0
15/06/2023 17:51:00;SG_PRODUIT_G6;0
